0.9166666,0.90621036,0.72273195,0.81902355
0.9166666,0.90621036,0.72273195,0.81902355
0.9166666,0.90621036,0.72273195,0.81902355
0.9166666,0.90621036,0.72273195,0.81902355
0.9166666,0.90621036,0.72273195,0.81902355
0.939554,0.9581749,0.8012233,0.88720536
0.93016434,0.92057455,0.7461774,0.8232323
0.92781687,0.91423744,0.7431193,0.8181818
0.9149061,0.9231094,0.74006116,0.8148148
0.92488265,0.9171947,0.7268094,0.8089225
0.9172535,0.91381496,0.7135576,0.80471385
0.91021127,0.9024081,0.69928646,0.7988215
0.9149061,0.90452045,0.70336396,0.80050504
0.9160798,0.9074778,0.7115189,0.7988215
0.92723,0.921842,0.7268094,0.85942763
0.931338,0.9197296,0.73802245,0.84764314
0.93485916,0.9594423,0.8216106,0.9175084
0.9348591,0.9636671,0.8053007,0.91498315
0.94248825,0.96282214,0.80835885,0.90656567
0.94248825,0.9594423,0.82364935,0.9250842
0.92723006,0.95057034,0.8154944,0.94276094
0.9196009,0.96873677,0.7940877,0.92171717
0.93720657,0.95859736,0.8205913,0.9074074
0.931338,0.95395017,0.8093782,0.9175084
0.91021127,0.9319814,0.783894,0.90656567
0.90786386,0.90367556,0.6982671,0.8333333
0.899061,0.91381496,0.7003058,0.8324916
0.9119718,0.9167723,0.72477067,0.8560606
0.91079813,0.91043514,0.7115189,0.8392256
0.9025821,0.9146599,0.7003058,0.8240741
0.9019953,0.91001266,0.6921509,0.81902355
0.90610325,0.9049429,0.6880734,0.81902355
0.90140843,0.904943,0.6901122,0.83501685
0.9025821,0.89269114,0.6707442,0.8173401
0.9019953,0.8956485,0.68399596,0.82575756
0.8967136,0.89142376,0.6656473,0.8089225
0.89847416,0.88973385,0.66258925,0.80387205
0.89612675,0.9007182,0.6901122,0.8240741
0.90140843,0.90621036,0.675841,0.8089226
0.91549295,0.94423324,0.76962286,0.8661616
0.92546946,0.956485,0.7604485,0.8939394
0.9166666,0.94212085,0.77675843,0.8956229
0.90375584,0.90832275,0.7217126,0.85353535
0.89084506,0.8986058,0.69113153,0.81986535
0.9149061,0.92902404,0.75025487,0.8577441
0.9325117,0.9509928,0.7584098,0.88383836
0.93544596,0.9577524,0.7563711,0.8846801
0.92957747,0.96070975,0.7665648,0.88131315
0.9260563,0.9471905,0.764526,0.88131315
0.9149061,0.94634557,0.75739044,0.87794614
0.90610325,0.9471905,0.75025487,0.87710434
0.90551645,0.9433882,0.7492355,0.87289566
0.9043427,0.9349387,0.7370031,0.8552189
0.9049296,0.92648923,0.73394495,0.8670034
0.90140843,0.92268693,0.7288481,0.86279464
0.90610325,0.9247993,0.72069323,0.86279464
0.90023476,0.9155049,0.69724774,0.84343433
0.899061,0.9125475,0.7003058,0.8375421
0.899061,0.9155049,0.7155963,0.83501685
0.89847416,0.90663284,0.6656473,0.79882157
0.89612675,0.9074778,0.66768605,0.80050504
0.8943662,0.8994508,0.65647304,0.790404
0.8967136,0.90578794,0.6850153,0.81986535
0.9131455,0.93071395,0.76146793,0.8796296
0.91549295,0.93662864,0.745158,0.8804714
0.9043427,0.9286016,0.7461774,0.88131315
0.8973005,0.89269114,0.6819572,0.8063973
0.8943662,0.9247993,0.7084608,0.82912457
0.9002347,0.9007182,0.6880734,0.8089225
0.9219483,0.8986058,0.6656473,0.8021886
0.93309855,0.9691593,0.7747197,0.8821549
0.93779343,0.9640896,0.7971458,0.8821549
0.931338,0.92395437,0.5708461,0.8829966
0.93075114,0.93620616,0.7910296,0.88973063
0.92957747,0.973384,0.8205913,0.8855219
0.9248826,0.97127163,0.7971458,0.88804716
0.907277,0.9569075,0.8165138,0.88804716
0.9160798,0.9374736,0.783894,0.8787879
0.9043427,0.93282634,0.76962286,0.87457913
0.8955399,0.9336713,0.76350665,0.8712121
0.8861502,0.938741,0.764526,0.86868685
0.9002347,0.921842,0.745158,0.8510101
0.8914319,0.9117026,0.7115189,0.82239056
0.89084506,0.8990283,0.68297654,0.80387205
0.88145536,0.9146599,0.71661574,0.8308081
0.89201874,0.91212505,0.7298675,0.8442761
0.8838028,0.89226866,0.6605505,0.7786195
0.88438964,0.89142376,0.6615699,0.78367
0.8902582,0.91381496,0.7268094,0.8425926
0.8996479,0.9062104,0.7003058,0.83838385
0.9225352,0.9416984,0.7716616,0.8712121
0.92077464,0.94000846,0.76758415,0.8670034
0.9184272,0.93831855,0.76146793,0.86279464
0.91607976,0.9370511,0.7584098,0.8611111
0.91549295,0.93620616,0.7563711,0.85858583
0.9149061,0.9353612,0.7553517,0.8560606
0.9125587,0.9349387,0.7522936,0.8552189
0.9119718,0.93451625,0.7522936,0.8526936
0.91021127,0.9349387,0.74821615,0.8518518
0.90845066,0.93451625,0.74821615,0.85016835
0.90903753,0.9332488,0.745158,0.8484849
0.90845066,0.9370511,0.7492355,0.84764314
