0.80200946,0.9765258,0.97630334,0.94061303
0.8475177,0.9812206,0.9747236,0.9214559
0.6708038,0.9835681,0.9739337,0.91315454
0.608156,0.9765258,0.985782,0.96871006
0.40661937,0.9741784,0.9652449,0.90804595
0.22635934,0.96713614,0.971564,0.9597701
0.1932624,0.96478873,0.96603477,0.9252873
0.2074468,0.96009386,0.96919435,0.9118774
0.27423167,0.96948355,0.96208537,0.9118774
0.25118202,0.9565728,0.964455,0.95466155
0.6388889,0.9683098,0.97867304,0.95849293
0.15839243,0.98239434,0.9810427,0.94827586
0.1719858,0.96948355,0.97551346,0.94572157
0.13297872,0.96478873,0.9802528,0.97126436
0.12234042,0.9706572,0.9739337,0.8952746
0.122931436,0.9753521,0.96682465,0.90613025
0.23699763,0.9812206,0.9731438,0.95210725
0.115248226,0.96713614,0.9834124,0.9833972
0.16784869,0.9730047,0.96919435,0.94763726
0.111111104,0.97183096,0.97630334,0.97126436
0.1572104,0.963615,0.96919435,0.9278416
0.08510638,0.9683098,0.96919435,0.9367816
0.20094562,0.96009386,0.98183256,0.9929757
0.18439716,0.9589202,0.9731438,0.9738186
0.26182032,0.9741784,0.96603477,0.95402294
0.21985815,0.9530516,0.9731438,0.9827586
0.22576831,0.963615,0.971564,0.9463601
0.14184397,0.9683098,0.96919435,0.9872286
0.10697399,0.98239434,0.9739337,0.97318006
0.10874704,0.9706572,0.96919435,0.97509575
