0.10541311,0.9768041,0.9652104,0.9079365
0.0991453,0.9768041,0.9854369,0.9238095
0.14301994,0.9733677,0.9822006,0.94158727
0.07065527,0.9785223,0.9854369,0.96
0.104273506,0.9613402,0.9813916,0.94857144
0.17891738,0.97508585,0.97572815,0.93333334
0.11737892,0.9742268,0.97977346,0.9453968
0.08945869,0.9604811,0.9749191,0.94095236
0.12592593,0.9621993,0.97572815,0.95619047
0.11509971,0.9742268,0.9781554,0.9536508
0.13048434,0.95532644,0.973301,0.94412696
0.112250715,0.9664948,0.97572815,0.96698415
0.13333334,0.9785223,0.9878641,0.92507935
0.16182336,0.9707904,0.9813916,0.94412696
0.10598291,0.96907216,0.987055,0.93396825
0.14814815,0.97250855,0.98462784,0.95047617
0.12364672,0.9742268,0.9822006,0.95936507
0.14643875,0.9561855,0.9749191,0.94666666
0.15042736,0.9733677,0.9830097,0.94603175
0.084330484,0.9768041,0.98381877,0.9453968
0.11566952,0.968213,0.9724919,0.96190476
0.110541314,0.9656357,0.9781554,0.96
0.08774929,0.9742268,0.9822006,0.96063495
0.086039886,0.9664948,0.97977346,0.96126986
0.094017096,0.9664948,0.98058254,0.9688889
