0.9160798,0.61343473,0.36799183,0.35521886
0.9160798,0.61343473,0.36799183,0.35521886
0.9160798,0.61343473,0.36799183,0.35521886
0.9160798,0.61343473,0.36799183,0.35521886
0.9160798,0.61343473,0.36799183,0.35521886
0.91021127,0.58090407,0.34556577,0.3442761
0.9489436,0.56738484,0.3792049,0.33838382
0.9548122,0.42163077,0.31396535,0.30050504
0.9683098,0.37135613,0.2905199,0.29040405
0.95246476,0.36839882,0.32415903,0.28367004
0.9465962,0.37262356,0.31600407,0.24494949
0.9460094,0.37220109,0.27930683,0.22643098
0.95422536,0.38952258,0.26911315,0.26936027
0.9436619,0.40853402,0.3088685,0.28535354
0.93485916,0.6501901,0.37104994,0.27356902
0.931338,0.6400507,0.36901122,0.28535354
0.9237089,0.6539924,0.40061164,0.2929293
0.93720657,0.6641318,0.3761468,0.29882154
0.93016434,0.6704689,0.39041796,0.3181818
0.92312205,0.65568227,0.382263,0.33164984
0.931338,0.6670891,0.38634047,0.33670032
0.9260563,0.6472328,0.38735986,0.32744107
0.9260563,0.6886354,0.3853211,0.32912457
0.9213615,0.67765105,0.40672785,0.33417508
0.9242958,0.660752,0.37818554,0.32575756
0.92546946,0.660752,0.3955148,0.32323232
0.92723,0.6024504,0.34658512,0.3114478
0.9219483,0.62906635,0.34862387,0.31060606
0.9242958,0.6552598,0.37410805,0.3164983
0.9213615,0.65948457,0.35677883,0.31060606
0.91784036,0.6603295,0.39245668,0.32744107
0.93309855,0.6814533,0.39755353,0.31902358
0.9225352,0.6768061,0.37716615,0.3148148
0.9201878,0.6768061,0.38328236,0.3148148
0.9260563,0.6814533,0.39245668,0.3164983
0.9242958,0.6928601,0.39143732,0.32070708
0.9184272,0.6831432,0.39653417,0.31565657
0.9289906,0.6780735,0.37716615,0.3181818
0.9289906,0.6704689,0.3730887,0.31986532
0.9260563,0.6780735,0.38837922,0.3181818
0.9260563,0.63329107,0.3792049,0.31060606
0.93720657,0.65990704,0.39347607,0.31565657
0.935446,0.6501901,0.37410805,0.3114478
0.9289906,0.6446979,0.37818554,0.30808082
0.92781687,0.6468103,0.37410805,0.31060606
0.92546946,0.6256865,0.3730887,0.30808082
0.92957747,0.6286439,0.382263,0.30808082
0.9325117,0.6277989,0.36901122,0.30555555
0.92723,0.6218842,0.37410805,0.3223906
0.92312205,0.6155471,0.36697248,0.31734008
0.92723,0.6641318,0.39245668,0.37037036
0.9190141,0.6425856,0.37410805,0.3425926
0.9149061,0.63709337,0.37206933,0.33333334
0.9078638,0.60920995,0.36187565,0.32996634
0.9096244,0.5944233,0.34352702,0.32744107
0.94835675,0.73468524,0.5259939,0.41329965
0.9260563,0.7152514,0.43628952,0.3493266
0.93309855,0.70299953,0.4148828,0.2979798
0.931338,0.70680183,0.42507645,0.28956228
0.90903753,0.7190536,0.3955148,0.33249158
0.90786386,0.7093367,0.35474008,0.3148148
0.94542253,0.7232784,0.37716615,0.30723906
0.94835675,0.72623575,0.38022426,0.27861953
0.9489436,0.72454584,0.3730887,0.28451177
0.9442488,0.72454584,0.37818554,0.3030303
0.9242958,0.72454584,0.38430175,0.30639732
0.9336854,0.7215885,0.37818554,0.30471382
0.93016434,0.72074354,0.37410805,0.33249158
0.93016434,0.72074354,0.3792049,0.3392256
0.9325117,0.71863115,0.37410805,0.33164984
0.931338,0.7173638,0.37104994,0.32323232
0.93016434,0.71609634,0.3730887,0.31986532
0.93016434,0.71567386,0.3730887,0.32070708
0.9237089,0.7182087,0.37206933,0.3223906
0.9190141,0.71778625,0.37512743,0.32744107
0.9149061,0.7165188,0.37410805,0.32575756
0.9172535,0.71609634,0.3730887,0.3223906
0.9242958,0.71820873,0.39347607,0.32407406
0.9201878,0.721166,0.3985729,0.32575756
0.9166666,0.7198986,0.3955148,0.32659933
0.91549295,0.7190536,0.4026504,0.32323232
0.9172535,0.7169413,0.38430175,0.32323232
0.9149061,0.7152514,0.3761468,0.32323232
0.9149061,0.7148289,0.37206933,0.32070708
0.9149061,0.7148289,0.38328236,0.31986532
0.92077464,0.71863115,0.40061164,0.32154882
0.9260563,0.71567386,0.382263,0.31734008
0.92312205,0.7148289,0.37206933,0.3181818
0.9160798,0.7148289,0.37716615,0.32070708
0.91138494,0.7135615,0.37104994,0.31565657
0.9125587,0.713139,0.36697248,0.3148148
0.9160798,0.7169413,0.38328236,0.3164983
0.9213615,0.7169413,0.39245668,0.34343433
0.9213615,0.7169413,0.3792049,0.34680134
0.91549295,0.71609634,0.37410805,0.33417508
0.9149061,0.71609634,0.39755353,0.31986532
0.9131455,0.71567386,0.39041796,0.3114478
0.91138494,0.71440643,0.38022426,0.30892256
0.90903753,0.7135615,0.37206933,0.3181818
0.907277,0.7135615,0.36595312,0.3164983
0.90610325,0.71440643,0.37818554,0.31565657
0.89612675,0.713139,0.36901122,0.30808082
